"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrez_id"
"0610009B22Rik",15.6167762454376,-22.0163592562933,9.27611983925373,NA,NA,66050
"0610010F05Rik",7.68366584068798,0.128109267890851,1.11392723911026,0.169390272596784,0.217414162743939,71675
"0610012G03Rik",16.0562993617343,0.218297461502186,0.944108813018212,0.00756834428049333,0.0138839671995533,106264
"0610030E20Rik",12.0082497284747,0.0751327125343444,0.956676483458527,0.000175035050336422,0.000472115592612681,68364
"0610040J01Rik",16.0264412463093,-0.201667992871624,0.79343517002892,0.245964340647521,0.300009056776089,76261
"1110004F10Rik",31.8340828611652,0.319290026766915,0.917209797080542,0.539783267409954,0.596386962923105,56372
"1110008P14Rik",8.59943131447788,0.128389315935775,0.886618626489577,0.0314947220182973,0.0489406728097287,73737
"1110032A03Rik",10.7057460143203,-0.301209421121711,0.670383115172938,0.000472199704267945,0.00115432181881173,68721
"1110038B12Rik",4.92645334505786,0.156984519092006,0.99050318841318,0.0120600609011478,0.0209822786889605,NA
"1110038F14Rik",11.1927793906859,-0.318533028950755,0.540541322744422,NA,NA,117171
"1110059E24Rik",15.5315397523747,0.0812182047561549,1.10423030531295,0.0135232788991638,0.0231260343374382,66206
"1110059G10Rik",18.7663926140101,-1.06589831301615,0.577736258934379,NA,NA,66202
"1300002E11Rik",3.67232062351305,-0.0627044864935081,1.29488234622588,NA,NA,NA
"1500004A13Rik",1.30999017548933,-1.44949611560188,4.73671333609074,NA,NA,NA
"1500011B03Rik",5.30916950946003,0.101066355805569,0.953025948364086,0.0151436120922053,0.0256301133586967,330173
"1600010M07Rik",6.74178242857224,0.707143241731025,1.09938984977122,0.000123368810742492,0.000344958795991447,NA
"1600012H06Rik",10.918515182646,0.112535588433985,1.11392473175235,NA,NA,67912
"1600014C10Rik",39.1129441854451,0.910710469317354,0.864507448196833,0.2605257312372,0.31560662524688,72244
"1600020E01Rik",8.79446239408161,1.06986753899633,1.05721712199988,3.67959094103186e-06,1.41740586700241e-05,NA
"1700012D01Rik",1.14659154796629,-5.57842614447632,9.55914898720035,0.811950841442765,0.846462457985688,NA
"1700017B05Rik",9.23213592488832,0.156022653078557,1.02381064198965,0.0859217777686854,0.119344082477493,74211
"1700025G04Rik",1.41441011352873,9.04616210026109,2.65325817083826,NA,NA,69399
"1700037C18Rik",2.32346113539395,0.0606612192880333,0.936110448764086,NA,NA,73261
"1700037H04Rik",11.8864535113141,-0.346767589176564,0.65862993584662,NA,NA,67326
"1700096K18Rik",2.89596096176713,0.0656146095373033,1.08627964859363,NA,NA,NA
"1700097N02Rik",0.53992471826919,0.478619545221795,1.23122334874756,0.417129163861783,0.478105103542419,NA
"1700123O20Rik",17.9220955030603,-0.626691964836276,0.459366572425893,NA,NA,58248
"1810013L24Rik",18.1670342143959,-0.40637936018021,0.706249067189406,NA,NA,69053
"1810030O07Rik",17.8433667685324,0.030449367940974,1.01853561780094,0.793876606028904,0.831383609321752,69155
"1810034E14Rik",1.93346007404068,-0.0182121929921881,1.27459859105223,0.957081146885323,0.968902746303817,NA
"1810037I17Rik",25.1396054085615,0.349206230970301,0.808965308947883,1.15630062113883e-07,5.79597948279761e-07,67704
"1810055G02Rik",4.52862927540028,0.0686688697338626,1.17997019471644,0.0314112304264703,0.0488398888621284,72056
"1810058I24Rik",19.2161196825551,-0.566543547048116,0.365021910552615,7.30352315008839e-16,1.09827157979968e-14,NA
"2010315B03Rik",5.76024401702677,-0.113225915946954,0.737213258815817,NA,NA,630836
"2210016F16Rik",20.3135951915385,0.0691440222066844,0.985081859674833,0.388612628366184,0.449359656554833,70153
"2210016L21Rik",7.71256607314688,0.172927391176974,0.812728942636754,0.295901862183989,0.353185639864102,72357
"2300009A05Rik",3.17807146226668,0.210361113192819,1.10931223956323,0.0648910074155839,0.0928920208948,69478
"2310001H17Rik",7.05822376853438,0.172094174203831,0.918904290126841,0.202952377872006,0.254126843754509,NA
"2310009B15Rik",3.89855143629894,0.200920049680574,1.02077783618405,NA,NA,69549
"2310011J03Rik",18.8720832763605,0.146118762939316,0.964502507595475,0.0745574588796244,0.105294330154955,66374
"2310022A10Rik",19.2226254254831,-0.697938624919535,0.686972408822197,3.53983644113599e-05,0.000111815543599197,66367
"2310022B05Rik",1.41282888326985,0.264774840178592,1.0424126131803,0.148570963295304,0.193134127744128,69551
"2310033P09Rik",5.35364934869625,-1.02678187557909,0.736189566599684,NA,NA,67862
"2310039H08Rik",8.89897357713328,0.0658313814273218,0.958150968952073,0.0301764944952526,0.0471619385175858,67101
"2310040G24Rik",2.22486540703655,0.209282212390034,1.22281148657409,NA,NA,NA
"2310061I04Rik",4.13995729099389,0.0337517189920728,1.09104903247268,NA,NA,69662
"2410002F23Rik",6.88654278185161,0.319594941758578,0.972485378216906,NA,NA,668661
"2410004B18Rik",7.58641611984562,0.082782350851081,0.963001990807663,0.727501926083436,0.770310303882725,66421
"2410006H16Rik",51.0138643654457,-0.675928298240721,0.355099335407605,1.02791597219782e-41,7.74685849164614e-40,NA
"2500002B13Rik",3.28670892453489,0.0791597336452575,0.916375025551299,0.482982457151399,0.542614103912989,NA
"2510002D24Rik",18.2976698028074,0.265946155515356,0.967001399415727,NA,NA,72307
"2510039O18Rik",5.28192233338141,0.0933299705742442,0.990237216163359,0.717541318953282,0.76114748952057,77034
"2610001J05Rik",26.8634129999952,0.110579364414536,0.484957270527118,0.0013418175523128,0.00297428485817155,66520
"2610002M06Rik",9.9288025555136,-0.00646832326449553,1.07477364125108,NA,NA,67028
"2610005L07Rik",1.09480149200337,6.85744614454783,1.17267354701988,0.230433526750537,0.284350241140909,NA
"2610008E11Rik",4.31041438635808,0.0551927133827918,1.19552354867219,NA,NA,72128
"2610035D17Rik",2.23758365415974,0.100199341667821,1.10067218181129,NA,NA,NA
"2610301B20Rik",4.25911375710665,-0.130821890859934,1.48000440819363,NA,NA,67157
"2610318N02Rik",9.42564883296878,0.288819874014437,0.963505877467398,NA,NA,70458
"2610507B11Rik",47.2201301331734,-0.251096876668182,0.468382827241141,1.33565152026885e-08,7.79962045473313e-08,72503
"2700049A03Rik",2.50129650633867,0.198681910497766,1.15573701249846,NA,NA,76967
"2700062C07Rik",2.68905304783854,0.126845588623306,1.02796111174373,NA,NA,68046
"2700097O09Rik",3.55673090485772,0.237469278126079,0.981894463765302,NA,NA,72658
"2700099C18Rik",5.02362580160427,0.0710491158605086,1.05822709351429,0.504288407228003,0.562799919286165,NA
"2810001G20Rik",4.66387145805146,0.464652129693554,1.29906851576011,0.0116078002010852,0.0202780387477916,NA
"2810004N23Rik",4.61672967810427,-0.0502080684226403,0.949717960660606,0.0254698974967047,0.0405266178251094,66523
"2810006K23Rik",24.3052583763575,-0.998219567798155,0.778873792386773,NA,NA,72650
"2810013P06Rik",30.0306027837902,-0.415355654643497,0.635703864903851,4.20496043290643e-06,1.59958292952486e-05,NA
"2810025M15Rik",2.43711335436364,-0.264053123248636,1.59016357182115,NA,NA,NA
"2810403D21Rik",7.73576334800034,-0.100167171533178,1.38143371011953,NA,NA,NA
"3110040N11Rik",7.79997995193568,0.637059568218452,0.851366748904252,NA,NA,67290
"3110056K07Rik",4.69023443921006,-0.0253946057856431,1.04667398932916,NA,NA,NA
"3110082I17Rik",14.6464154670546,0.826703833085752,0.876744843213653,0.0976933742770663,0.133466358630601,73212
"3830406C13Rik",9.32699254386015,0.498588749614631,0.928479576894885,NA,NA,218734
"4632427E13Rik",11.2438455823955,0.0700550602908997,1.09542065751176,NA,NA,NA
"4833418N02Rik",15.313515174955,-1.53128687279464,0.653552238713267,NA,NA,NA
"4833420G17Rik",41.8943941793763,-0.374786148989354,0.542984229193088,5.06693764209407e-08,2.68712298936094e-07,67392
"4833439L19Rik",26.6782897400338,0.105964869314841,0.961055700389461,0.823252878674309,0.856407590254567,97820
"4921524J17Rik",3.61313487260493,0.101530442908638,1.00530515523988,0.366756779862875,0.427171623963923,66714
"4921531C22Rik",3.51586114420247,-0.225025528991709,0.936216573013214,NA,NA,NA
"4930453N24Rik",10.5069639194813,0.0451214831020252,1.01607768710007,0.147837266875888,0.192449813372677,67609
"4930455G09Rik",1.45348210937306,0.0701984979340604,1.01121971776964,NA,NA,NA
"4930503L19Rik",10.9884497982076,0.0111109477668088,1.21244780406218,NA,NA,269033
"4930523C07Rik",159.242913874548,-0.455719807855332,0.476184157168094,3.48338590649495e-14,4.42749407083465e-13,67647
"4930579G24Rik",4.28220846583044,0.172668673543553,1.24755795487467,0.235538346246743,0.289387493979332,75939
"4930581F22Rik",2.72464858355598,0.148107102824724,1.10623886757654,NA,NA,NA
"4930595D18Rik",4.9693939983336,-0.138990509937098,0.740139354328592,NA,NA,NA
"4931406C07Rik",8.63238883248818,0.0520610784760095,1.24411831503978,NA,NA,70984
"4932438A13Rik",121.997638055569,-1.03801464612762,0.558458043009291,NA,NA,229227
"4933421O10Rik",2.67372685547974,0.601592706927487,1.07111928413865,NA,NA,NA
"4933427D14Rik",5.90295714940377,-0.105544705960983,1.37673081635291,NA,NA,74477
"4933434E20Rik",82.3810583838089,-1.42105247754169,0.421807869867725,1.22088339022056e-11,1.11888111555835e-10,99650
"4933434E20Rik",82.3810583838089,-1.42105247754169,0.421807869867725,1.22088339022056e-11,1.11888111555835e-10,NA
"5031425E22Rik",6.7493603728267,0.0267630567852202,0.580816567954286,0.0960718635788768,0.131419252207193,NA
"5031439G07Rik",20.5993141079504,1.40751692817838,0.841118132880384,0.000914041087172144,0.00209718739413494,223739
"5430437J10Rik",12.6490028989304,-0.207392984809787,1.64649502440603,0.401580774996157,0.462351985015345,NA
"5530601H04Rik",9.26959181602182,0.249554196228443,1.27214245720773,0.525872627393279,0.583533700169988,NA
"5730455P16Rik",6.71659034207746,-2.07423157673584,1.18442255332056,NA,NA,70591
"5830428M24Rik",17.3911928791379,-0.169639277694141,1.32865879934428,NA,NA,NA
"5830432E09Rik",11.9020041929121,0.116905498852237,0.980592203802599,NA,NA,NA
"6030458C11Rik",8.39693769515588,0.139358766096128,1.12526954630119,NA,NA,77877
"6430548M08Rik",28.7801494034441,-1.20841189819805,0.657159533330916,NA,NA,234797
"6530402F18Rik",5.62121840425244,0.0966129386989295,1.00052937993137,0.0911006201575027,0.125476364809495,NA
"6820431F20Rik",2.4518565129718,1.14568080561523,0.768800244419597,0.126350193519695,0.167820721477746,NA
"9130401M01Rik",3.06974926268127,-0.178485972831805,0.74344122259045,NA,NA,75758
"9430038I01Rik",5.7027513533538,0.141792142451677,0.968614521373379,0.341924629469449,0.400872836087352,77252
"9530068E07Rik",46.3594203927231,-0.438926045872103,0.443407128503802,1.72980360239864e-07,8.43312167196779e-07,213673
"9930021J03Rik",5.10606434616183,0.0832905009822197,0.998742872862387,NA,NA,240613
"9930111J21Rik1",6.79924168017425,1.09809627494785,0.839777967616358,0.340199343590254,0.399288566331837,667214
"9930111J21Rik2",26.4753973698398,1.37062086766876,0.605868978597324,5.92205008457396e-07,2.62719202505407e-06,245240
"A130010J15Rik",2.8040478347918,0.179993826241945,1.12084673056489,NA,NA,319266
"A130077B15Rik",1.79141645276997,-0.128351977239077,1.38263781032974,NA,NA,NA
"A430005L14Rik",14.2861999724692,0.174449004821094,0.983146534776681,0.0111907911793044,0.0196244753064944,97159
"A530032D15Rik",2.41897274426822,-0.565223726292716,0.797366427895845,NA,NA,381287
"A530064D06Rik",13.4949506599032,0.76759640116047,1.29606051037603,0.0015503897122893,0.003386224513101,328830
"A630001G21Rik",17.0094259362836,0.170037805522912,0.962930415355049,0.000804175290847395,0.001869889986631,319997
"A730008H23Rik",23.1894515380714,-0.7303856381459,0.515370138973984,1.80852647129399e-05,6.05615294046488e-05,NA
"A930007I19Rik",5.30553573893053,-0.204355923963723,1.25045019257617,0.00356646333598214,0.00708207195607613,NA
"A930011G23Rik",23.7384166717817,0.0558269316241665,1.01836606982358,0.00535724452456738,0.0102229694442594,NA
"AA465934",2.4523073202691,-0.436189299530712,0.55400497461069,5.94099099633589e-05,0.000178257556545797,NA
"AA467197",1.70261884959171,-0.682120735594543,2.5494408272604,0.309028836407246,0.366735592075735,433470
"Aaas",9.8194880997197,0.0642701859136707,1.04513792104225,0.77261883886803,0.812175300588874,223921
"Aacs",6.998400501542,0.0494465784863778,1.03605821653018,NA,NA,78894
"Aagab",18.9480036972964,0.832870466067206,0.868743375276962,0.0595262763094841,0.0861168306320134,66939
"Aak1",6.8656112947398,0.00206533112996519,1.0157331014469,0.0381603195350241,0.0577515528969777,269774
"Aamdc",4.1623464585451,-0.0739089392297738,1.29196302732462,NA,NA,66273
"Aamp",53.2718886888458,-0.501337783609037,0.405531739451711,5.0930306961617e-09,3.15531476205144e-08,227290
"Aar2",10.1808779539338,0.0366183782501703,1.02640550486698,NA,NA,68295
"Aars",8.38678475648304,0.197719683114596,0.958292296679535,0.688421190832563,0.73561737255603,234734
"Aars2",3.60155648936937,-0.108501470834122,1.43776605636221,NA,NA,224805
"Aasdhppt",7.10012880128898,0.10668897848516,1.10781441617313,NA,NA,67618
"Aatf",8.56497806994572,0.766856065005316,0.916623418287768,0.0440681119202462,0.0656970735306253,56321
"AB124611",60.0484733007009,0.457804060645229,0.902823715081528,0.0829991107802652,0.115736243721893,382062
"Abca1",16.5382830797261,-0.0919715010279859,1.05256868698769,NA,NA,11303
"Abca13",4.98083494529223,0.0688588323243399,1.13786017807394,NA,NA,268379
"Abca2",36.0198083060971,-1.23536697283572,0.717204031965233,NA,NA,11305
"Abca3",10.7124884344624,0.139830752943183,1.11038015464259,NA,NA,27410
"Abca7",59.112795038027,-1.41644110006039,0.553886376621444,4.41843936425653e-14,5.56080993466156e-13,27403
"Abca9",28.7002238857492,0.393689320431553,0.917992454972093,5.46747605659041e-05,0.000165601189685665,217262
"Abcb1b",1.12035692682253,0.162795252772384,1.21711049814305,NA,NA,18669
"Abcb7",28.2066568130519,0.471383336476447,0.652279592076147,7.04059669020985e-05,0.000207939430140545,11306
"Abcb8",4.86724574518818,0.196469858302765,1.28726027448112,0.185276756201063,0.235114878919461,74610
"Abcc1",8.4370936636782,0.157625067270031,0.695936349077837,NA,NA,17250
"Abcc3",7.95525876003338,0.0538847745779326,1.12849016116027,NA,NA,76408
"Abcc4",11.2287795554424,0.142825889149169,0.967303047928342,0.513423295149488,0.571401950786592,239273
"Abcc5",30.3630547044882,0.285811752759727,0.929493453187913,1.20569971510656e-07,6.02004082227018e-07,27416
"Abcd1",26.3528095404562,0.237527292858081,0.945898228446605,0.207349647382128,0.258873872759679,11666
"Abcd2",67.0236165677927,-0.570284949030421,0.525531880838708,NA,NA,26874
"Abcd3",6.63043039930174,0.0652662207926591,1.20403427996486,NA,NA,19299
"Abcd4",7.97574059556589,0.243193521385186,0.964016154032618,NA,NA,19300
"Abce1",17.2940112360726,0.112469936685768,0.976830866678799,0.208039294897069,0.259633688507817,24015
"Abcf1",24.6728833813914,-0.000533554719519657,0.412293305269469,0.160555317977579,0.206945144258424,224742
"Abcf2",25.1740291149633,-0.147344695096718,0.578896466325233,4.95925820045021e-06,1.86656921457603e-05,27407
"Abcf3",10.3823509907468,0.229477747180547,1.06868313519374,0.376492813911998,0.436843500438373,27406
"Abcg1",257.16451184181,-1.35163661141384,0.405180292715059,3.80539708637442e-25,1.24374355792421e-23,11307
"Abcg3",13.6598693676179,0.25273159925815,0.857422684293463,NA,NA,27405
"Abhd10",6.51465423859284,-0.134332089634553,0.815598994923974,NA,NA,213012
"Abhd11",31.4072076811626,-0.918869778488334,0.445425229317168,1.53302076385047e-20,3.57110218662767e-19,68758
"Abhd12",74.2486966752052,0.218610630725757,0.931032333159737,2.96341014312045e-05,9.51559166758377e-05,76192
"Abhd13",3.36867261906949,0.0488939449492309,1.14856646717432,NA,NA,68904
"Abhd15",1.65467104548351,0.206744096806592,0.973371588501549,0.00323705391686982,0.00648828766942055,67477
"Abhd16a",25.5286480283083,0.100590751467581,1.0158872777497,0.157200842263694,0.203316897948965,193742
"Abhd17a",3.01617120971313,0.390614868865341,0.875644062732884,NA,NA,216169
"Abhd17b",6.25592635658588,0.222872318566194,1.09464215144258,0.481195488165426,0.541270991604517,226016
"Abhd17c",3.64679188227144,0.00975638080015532,1.079001911358,NA,NA,70178
"Abhd18",5.17536079405111,0.0754221068675536,1.16629916494674,NA,NA,269423
"Abhd2",58.4884566978993,-1.42174288829985,0.441155959522001,5.53032819781708e-26,1.8548315411108e-24,54608
"Abhd4",12.6357555481136,0.0760673792046817,1.10594548007591,0.0487631471253658,0.0719430493977645,105501
"Abhd5",13.5810017637454,0.0755108108287894,1.00134432798807,0.0449654693165711,0.0668636946244091,67469
"Abi1",126.210721251689,0.646948765489993,0.518892873477557,0.000430734226300686,0.00106289809463875,11308
"Abi2",6.51104192004851,-0.49326144235922,0.890380285246775,NA,NA,329165
"Abi3",28.6393820425994,-0.450507411974225,0.414718394994315,4.68868811035542e-33,2.65802973760503e-31,66610
