"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrez_id"
"0610009B22Rik",15.6167762454376,1.92699099455213,1.31878839984732,NA,NA,66050
"0610010F05Rik",7.68366584068798,0.0433986139029125,1.48821530943856,0.169390272596784,0.217414162743939,71675
"0610012G03Rik",16.0562993617343,0.0594803469976131,1.31579365658455,0.00756834428049333,0.0138839671995533,106264
"0610030E20Rik",12.0082497284747,0.0160220493870523,1.35722790221826,0.000175035050336422,0.000472115592612681,68364
"0610040J01Rik",16.0264412463093,-1.15967302628695,0.686562843296483,0.245964340647521,0.300009056776089,76261
"1110004F10Rik",31.8340828611652,0.153941639850207,1.25282102747646,0.539783267409954,0.596386962923105,56372
"1110008P14Rik",8.59943131447788,0.127937249203437,1.20849859649442,0.0314947220182973,0.0489406728097287,73737
"1110032A03Rik",10.7057460143203,-1.4140989262993,1.07572720794337,0.000472199704267945,0.00115432181881173,68721
"1110038B12Rik",4.92645334505786,0.00338589959891513,1.39227830852721,0.0120600609011478,0.0209822786889605,NA
"1110038F14Rik",11.1927793906859,-1.11134663959179,0.514663003030192,NA,NA,117171
"1110059E24Rik",15.5315397523747,0.12068815080658,1.50756448632834,0.0135232788991638,0.0231260343374382,66206
"1110059G10Rik",18.7663926140101,-2.98148555290159,0.684245697865937,NA,NA,66202
"1300002E11Rik",3.67232062351305,-0.160474187690172,1.90212669594315,NA,NA,NA
"1500004A13Rik",1.30999017548933,0.360194798309559,1.4901137519724,NA,NA,NA
"1500011B03Rik",5.30916950946003,0.0369826617430573,1.34919512852981,0.0151436120922053,0.0256301133586967,330173
"1600010M07Rik",6.74178242857224,1.47090116014619,1.36415102925628,0.000123368810742492,0.000344958795991447,NA
"1600012H06Rik",10.918515182646,0.138212947647644,1.50181716518454,NA,NA,67912
"1600014C10Rik",39.1129441854451,1.88812179770848,1.08110397845704,0.2605257312372,0.31560662524688,72244
"1600020E01Rik",8.79446239408161,0.121171115907549,1.16452070549189,3.67959094103186e-06,1.41740586700241e-05,NA
"1700012D01Rik",1.14659154796629,0.925367365685103,1.75303303562085,0.811950841442765,0.846462457985688,NA
"1700017B05Rik",9.23213592488832,0.0746717342877635,1.42478354126802,0.0859217777686854,0.119344082477493,74211
"1700025G04Rik",1.41441011352873,-29.3895326160986,6.58461001649052,NA,NA,69399
"1700037C18Rik",2.32346113539395,-0.333996462004207,2.02415132344749,NA,NA,73261
"1700037H04Rik",11.8864535113141,-1.11680919255894,0.628059615734645,NA,NA,67326
"1700096K18Rik",2.89596096176713,0.160652051241883,1.50713073519512,NA,NA,NA
"1700097N02Rik",0.53992471826919,1.11086833825767,1.6148263836396,0.417129163861783,0.478105103542419,NA
"1700123O20Rik",17.9220955030603,-0.782733386689441,0.535473112349956,NA,NA,58248
"1810013L24Rik",18.1670342143959,-0.942581325811494,0.76150039485541,NA,NA,69053
"1810030O07Rik",17.8433667685324,0.0945755404031898,1.4458464755053,0.793876606028904,0.831383609321752,69155
"1810034E14Rik",1.93346007404068,-0.0768458305607757,1.80732012468198,0.957081146885323,0.968902746303817,NA
"1810037I17Rik",25.1396054085615,0.417228964827044,1.03606067486494,1.15630062113883e-07,5.79597948279761e-07,67704
"1810055G02Rik",4.52862927540028,0.150292322255102,1.60264873859843,0.0314112304264703,0.0488398888621284,72056
"1810058I24Rik",19.2161196825551,-2.16698797123851,0.391375766108806,7.30352315008839e-16,1.09827157979968e-14,NA
"2010315B03Rik",5.76024401702677,0.296540608799831,0.806358190920819,NA,NA,630836
"2210016F16Rik",20.3135951915385,0.120778457579681,1.4032927949989,0.388612628366184,0.449359656554833,70153
"2210016L21Rik",7.71256607314688,-0.847087901883163,0.78475475477608,0.295901862183989,0.353185639864102,72357
"2300009A05Rik",3.17807146226668,0.264025011272526,1.46762319990839,0.0648910074155839,0.0928920208948,69478
"2310001H17Rik",7.05822376853438,0.0925090443370625,1.27368656413219,0.202952377872006,0.254126843754509,NA
"2310009B15Rik",3.89855143629894,0.39919444833343,1.41896686725293,NA,NA,69549
"2310011J03Rik",18.8720832763605,0.176357470549373,1.36364345556789,0.0745574588796244,0.105294330154955,66374
"2310022A10Rik",19.2226254254831,-1.2202592718626,0.576479627088359,3.53983644113599e-05,0.000111815543599197,66367
"2310022B05Rik",1.41282888326985,0.569653670053154,1.42921603860699,0.148570963295304,0.193134127744128,69551
"2310033P09Rik",5.35364934869625,-2.72381566870459,0.736636659073082,NA,NA,67862
"2310039H08Rik",8.89897357713328,0.151280281344389,1.36252055925852,0.0301764944952526,0.0471619385175858,67101
"2310040G24Rik",2.22486540703655,-0.721823738658568,3.2511826379642,NA,NA,NA
