"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrez_id"
"Adamtsl4",1.81746061719538,-0.116336901240396,3.58477411645892,NA,NA,229595
"Adap1",12.6401974362448,-0.275190562365726,3.57162250912786,0.0556405835416783,0.0810633769588254,231821
"Adap2",22.558771432378,3.76972534837572,0.855295423800533,2.09416476558816e-11,1.84782637580685e-10,216991
"Adar",12.4006895686268,-0.294115233229776,3.55600052215858,0.00660062120046451,0.0122632190864778,56417
"Adck1",5.61522450848579,-0.0558088418311685,3.63945647679176,NA,NA,72113
"Adck2",4.23051265736533,-0.0803820532437293,3.62162782647752,0.8018937258159,0.837861883473602,57869
"Adcy7",53.9402638619254,3.87318904363291,1.03095806223345,5.09720177290602e-08,2.70080021151662e-07,11513
"Add1",38.5123081617263,-0.46434527136243,3.52820556394308,1.80750265565564e-05,6.05589017370819e-05,11518
"Add3",77.7334188459316,-1.28421568707445,3.35161997723982,6.65767580803687e-06,2.4482819303263e-05,27360
"Adgre1",161.033972971991,-1.05617880911759,3.43321880713402,0.000382328200433845,0.000952993950186464,13733
"Adgre4",293.020618967901,7.00096372936816,1.92855241858426,1.14917490777241e-06,4.85112919799793e-06,52614
"Adgre5",171.22719047186,3.95451631343402,0.664262590343746,1.28050019157873e-23,3.62959479082006e-22,26364
"Adh5",26.9007478710244,6.34979587100761,1.66789132772731,1.87079968881663e-08,1.06622266962272e-07,11532
"Adi1",8.79991637386015,-0.106559370385706,3.5975797940927,0.847939392228449,0.877528230470993,104923
"Adipor1",214.635323893306,3.38953781058794,0.671523502778161,1.29086713613391e-12,1.34939822916938e-11,72674
"Adipor2",32.2912835638139,-0.384771987123063,3.54017804274842,0.00175844252398425,0.00377499423882142,68465
"Adk",13.6410651838884,2.81047815705177,1.31805432415654,0.000664995223963194,0.00157310170040924,11534
"Adnp2",38.6672961290623,4.67938288526603,2.78562827973402,NA,NA,240442
"Ado",28.4971250087524,-0.144240120435501,3.61945400368517,0.927741907807692,0.944250820053396,211488
"Adora2b",27.2451820652566,1.63989652864425,1.57013167125581,NA,NA,11541
"Adora3",1.26929197026721,0.0145115714694785,3.55941558443263,0.716607307128368,0.760282611703267,11542
"Adora3",1.26929197026721,0.0145115714694785,3.55941558443263,0.716607307128368,0.760282611703267,69296
"Adpgk",18.6846827849175,0.497770379674924,1.51161030970267,NA,NA,72141
"Adprh",25.4604711587519,-0.781916182733142,1.24765715376878,0.290079196001826,0.347861450234369,11544
"Adprhl2",6.84221679248337,1.46837811663908,2.00045624200999,0.541378547830657,0.597840196070193,100206
"Adprm",8.16908665077529,-0.0348352612172196,3.64984420633772,NA,NA,66358
"Adrb1",3.29131764126789,0.0290347241012757,3.59833356035578,0.532483260021532,0.589949457574876,11554
"Adrb2",98.2399354339572,1.2848442680873,1.35616219598022,3.57892458285091e-09,2.27672203353952e-08,11555
